FILE INFORMATION HEADING


@Begin
@Participants:		CHI: ###; MOM
@Filename:	XS_1216_transcript
*MOT:	[xxx].
*CHI:	[xxx].
*CHI:	[xxx].
*CHI:	[xxx].
(5:30) *MOT:	no no.
%com:	mother giggles.
*MOT:	you’re just having issues aren’t you?
%com:	mother laughs.
*MOT:	oh dirty.
*MOT:	dirty.
*MOT:	nonono.
*MOT:	dirty.
*MOT:	hey.
*MOT:	come here.
*MOT:	hm?
*MOT:	do we need to change?
*CHI:	[xxx].
*MOT:	you want to see this?
%com:	child fussing.
*MOT:	[xxx] manu.
%com:	mother gasps.
*MOT:	yeah we have a car.
%com:	mother gasps.
*MOT:	oh.
*MOT:	woah.
*MOT:	look at this.
(6:00) *MOT:	oh it’s a manu.
%com:	mother gasps.
*MOT:	how neat is that?
*MOT:	oh does it taste taste good?
*CHI:	[xxx].
*CHI:	[xxx].
*MOT:	yeah can you say manu?
*MOT:	manu.
*CHI:	[xxx].
%com:	mother gasps.
*MOT:	a car.
*MOT:	uhoh.
*MOT:	uhoh.
(6:30) *MOT:	I know.
*MOT:	here let’s.
*MOT:	here we go.
*MOT:	just wipe it on your pants.
*MOT:	there you go.
%com:	mother gasps.
*MOT:	car.
*CHI:	[xxx].
*MOT:	car.
*CHI:	[xxx].
*CHI:	[xxx].
*MOT:	really?
(7:00) *MOT:	what else?
*MOT:	wow that’s really loud.
%com:	mother laughs.
%com:	mother gasps.
*MOT:	you making that car go.
*MOT:	are you making that car go?
%com:	child gasps.
*CHI:	[xxx].
*MOT:	oh nono. 
*MOT:	no.
%com:	mother laughs.
%com:	child laughs.
(7:30) *MOT:	let’s put that back on.
*MOT:	here.
*MOT:	let’s put your hat back on sweetie.
%com:	child laughs.
*MOT:	there you go.
*CHI:	[xxx].
*MOT:	is that a car?
*MOT:	is that a car?
(8:00) *MOT:	where’s that manu?
*MOT:	can you find the manu?
%com:	child laughs.
*MOT:	I know you’re [xxx].
*MOT:	where’s the manu?
*MOT:	can you find it?
*CHI:	[xxx].
*MOT:	can you find it?
*CHI:	[xxx].
*MOT:	where is it?
*CHI:	[xxx].
*CHI:	[xxx].
*MOT:	mhm.
*MOT:	you’re so silly.
*CHI:	[xxx].
*CHI:	[xxx].
(8:30) *CHI:	[xxx].
*MOT:	oh are there circles on the wall?
*MOT:	nope.
*MOT:	nope.
*MOT:	nope.
*CHI:	[xxx].
*CHI:	[xxx].
*CHI:	[xxx].
*CHI:	[xxx].
%com:	mother laughs.
*CHI:	[xxx].
*CHI:	[xxx].
*MOT:	hey look.
*MOT:	there’s the car.
*CHI:	[xxx].
(9:00) *MOT:	manu.
%com:	mother gasps.
*MOT:	is that a manu?
*MOT:	can you say hi?
*MOT:	ohoh.
*MOT:	there.
*MOT:	hey.
*CHI:	[xxx].
*MOT:	hey nope.
*MOT:	nope.
*MOT:	nope.
*MOT:	nope.
*CHI:	[xxx].
*CHI:	[xxx].
*MOT:	nope.
(9:30) *MOT:	hey.
*MOT:	come here.
*MOT:	look.
*MOT:	I’ve got a car and a manu.
*MOT:	you want to come and play?
*MOT:	hm?
%com:	mother gasps.
*MOT:	can you do that?
*MOT:	can you make it spin?
%com:	mother gasps.
*CHI:	[xxx].
*MOT:	uhoh.
*MOT:	sweetie no.
*MOT:	come here.
*CHI:	[xxx].
*MOT:	nonono.
*MOT:	over here.
*MOT:	here.
*MOT:	come over here.
*MOT:	here.
*MOT:	can you make me can you make it spin?
%com:	mother gasps.
*MOT:	look.
(10:00) %com:	mother gasps.
*MOT:	can you make it spin?
*MOT:	can you make it spin?
%com:	mother gasps.
*MOT:	oh wow good job.
*CHI:	[xxx].
*CHI:	[xxx].
*CHI:	[xxx].
*CHI:	[xxx].
%com:	mother giggles.
*MOT:	hi.
*CHI:	[xxx].
(10:30) *CHI:	[xxx].
*CHI:	[xxx].
%com:	child squeals.
*MOT:	can you say?
*CHI:	[xxx].
*MOT:	manu.
*MOT:	is that a manu?
*CHI:	[xxx].
*MOT:	take a seat.
*MOT:	take a seat.
(11:00) *CHI:	[xxx].
*CHI:	[xxx].
*CHI:	[xxx].
*CHI:	[xxx].
*MOT:	no.
*MOT:	nope.
*MOT:	nope.
*MOT:	nope.
*MOT:	over here.
*CHI:	[xxx].
%com:	mother giggles.
*MOT:	over here.
*MOT:	here.
*MOT:	car.
*MOT:	let’s seat over here.
*MOT:	there you go.
*MOT:	hey.
*MOT:	can you make it spin?
*CHI:	[xxx].
(11:30) *MOT:	hey.
*CHI:	[xxx].
*MOT:	what are you doing way over there?
%com:	mother gasps.
*MOT:	look.
*MOT:	mommy’s got a [xxx].
*CHI:	[xxx].
*MOT:	[xxx].
%com:	mother gasps.
*CHI:	[xxx].
*CHI:	[xxx].
*MOT:	where’s the car?
*MOT:	where’s the car?
*CHI:	[xxx].
*MOT:	can you find the car?
*MOT:	where’s the car?
(12:00) *CHI:	[xxx].
*CHI:	[xxx].
%com:	mother giggles.
*MOT:	are you having fun?
*CHI:	[xxx].
*MOT:	yeah.
*MOT:	oh no dirty.
*MOT:	dirty.
*MOT:	nonono.
*MOT:	dirty sweetie.
*CHI:	[xxx].
*MOT:	come here.
*CHI:	[xxx].
*CHI:	[xxx].
(12:30) *MOT:	here.
*MOT:	let’s fix that.
*MOT:	it went over your eye a little bit.
*MOT:	there we go.
*CHI:	[xxx].
*CHI:	[xxx].
*CHI:	[xxx].
*CHI:	[xxx].
%com:	mother giggles.
*MOT:	you’re just gonna sit you’re just gonna yell?
(13:00) *MOT:	can you say what it is?
*MOT:	what is that?
*MOT:	do you remember?
*MOT:	no?
*CHI:	[xxx].
*CHI:	[xxx].
*CHI:	[xxx].
*CHI:	[xxx].
%com:	mother giggles.
*CHI:	[xxx].
%com:	mother gasps.
*MOT:	hey.
*MOT:	can you give mommy hugs?
*MOT:	hey.
*MOT:	come here.
*MOT:	can you give mommy hugs?
(13:30) *MOT:	no?
*CHI:	[xxx].
*CHI:	[xxx].
*CHI:	[xxx].
*CHI:	[xxx].
*CHI:	[xxx].
*MOT:	yeah you’re.
*CHI:	[xxx].
*MOT:	you like this room for yelling?
*MOT:	it’s a good good yelling room huh?
*CHI:	[xxx].
%com:	mother laughs.
*CHI:	[xxx].
*MOT:	nonono.
*MOT:	watch.
*MOT:	watch where you’re going sweetie.
*MOT:	hey.
*MOT:	hey.
(14:00) *MOT:	no.
*MOT:	let’s.
*MOT:	come back over here for a second.
*MOT:	here.
*CHI:	[xxx].
%com:	mother gasps.
*MOT:	you.
*CHI:	[xxx].
*MOT:	can you make it spin?
*CHI:	[xxx].
*MOT:	can you make it spin?
*CHI:	[xxx].
*MOT:	oh you’re just gonna eat it?
*MOT:	hm?
*MOT:	are you gonna eat it?
*CHI:	[xxx].
*CHI:	[xxx].
%com:	mother gasps.
*MOT:	where are you going?
*CHI:	[xxx].
(14:30) *CHI:	[xxx].
*CHI:	[xxx].
*MOT:	[xxx] silly.
*MOT:	what are you doing?
*CHI:	[xxx].
*CHI:	[xxx].
%com:	mother gasps.
*MOT:	is that a pillow?
*CHI:	[xxx].
*MOT:	yeah.
*CHI:	[xxx].
*CHI:	[xxx].
*CHI:	[xxx].
(15:00) *CHI:	[xxx].
*CHI:	[xxx].
*MOT:	all right here.
*MOT:	let’s see.
*MOT:	can we.
*MOT:	oh.
*CHI:	[xxx].
%com:	mother gasps.
*MOT:	this is called tima.
*MOT:	tima.
%com:	mother gasps.
*MOT:	and a brush.
(15:30) *MOT:	you gotta come over here though.
*MOT:	come here.
%com:	mother gasps.
*MOT:	 is that a brush?
%com:	mother gasps.
*MOT:	oh is that neat?
*MOT:	oh don’t eat it.
%com:	mother laughs.
%com:	child laughs.
(16:00) %com:	mother gasps.
*MOT:	say hi.

[End of Audio]	

Duration: 16 minutes

