FILE INFORMATION HEADING


@Begin
@Participants:		CHI: ###; MOM
@Filename:	XS_0814_transcript
%com:	mother gasps.
*MOT: 	how about a manu.
*MOT:	manu manu and a car.
*MOT:	hm?
*MOT:	which one do you want?
*MOT:	the manu?
*MOT:	that’s a pretty cool manu.
%com:	mother gasps.
*MOT:	oh it’s all right.
(4:30) *MOT:	[xxx].
%com:	mother gasps.
*MOT:	there’s gears and stuff huh?
*MOT:	yeah.
*MOT:	I know someone who likes cranks.
*MOT:	it’s like my [xxx].
*MOT:	but it’s a manu.
*MOT:	yeah.
*MOT:	the manu looks like [xxx].
*MOT:	nomnomnomnom.
*MOT:	tasty manu tasty manu.
*MOT:	hm?
*MOT:	hm?
*MOT:	hi pumpkin.
*CHI:	[xxx].
%com:	mother copies child sounds.
*MOT:	are you having fun?
(5:00) *MOT: did you bring me the manu?
%com:	mother giggles.
*MOT:	manu for mommy?
*MOT:	no.
*MOT: 	you’re not gonna give it to mama?
*MOT:	you’re not gonna give your manu to mama?
*MOT:	oh.
*MOT:	you’re gonna keep it for yourself.
*MOT:	is that your new best friend the manu?
*MOT:	hm?
*MOT:	hm?
*CHI:	[xxx].
*MOT:	[xxx].
*MOT:	[xxx] car.
*MOT:	not as cool as the manu.
(5:30) *MOT:	not that you have any cars at home anyway but.
*MOT:	that’s okay.
*MOT:	you can play with it in other places.
*MOT:	oh.
*MOT:	oh.
*MOT:	you like the red car now?
*MOT:	oh.
*MOT:	and the manu.
*MOT:	you’re gonna grab them both?
*MOT:	no the manu wins.
*MOT:	manu wins oh wait no.
*MOT:	car.
%com:	mother sings sounds.
(6:00) %com:	mother laughs.
*MOT:	are you having fun?
*MOT:	oh.
*MOT:	how does that work huh?
*MOT:	how does the manu work?
*MOT:	how does the car work for that matter?
*MOT:	that makes a cool sound when you drop it hm?
*MOT:	yeah.
*MOT:	[xxx].
%com:	mother gasps.
*MOT:	and there’s oop.
*MOT:	nope.
*MOT:	you’re not going for the car you’re going for mama.
*MOT:	hi.
(6:30) %com:	mother gasps.
*MOT:	standing up.
*MOT:	kind of sort of.
*MOT:	to get a better grip on the manu.
*MOT:	and my mama.
*MOT:	you’ve got my nose.
*MOT:	hi.
*MOT:	oh nonono.
*MOT:	oh my god.
*MOT:	I see boogies.
%com:	mother gasps.
*MOT:	you so need the boogie monster to come get your boogies out.
*MOT:	[xxx] boogie monster’s at work.
*MOT:	[xxx] with boogie monster tomorrow.
*CHI:	[xxx].
%com:	mother copies child’s sounds.
(7:00) *CHI:	[xxx].
*CHI:	[xxx].
*MOT:	yeah.
*MOT:	oh it’s snuggle bear.
*MOT:	are you done playing with the manu and the car?
*CHI:	[xxx].
*MOT:	are you done?
*MOT:	are you done playing with those?
*MOT:	huh?
*MOT:	are you done?
*MOT:	oh it’s snuggle bear.
%com:	child giggles.
*MOT:	snuggle bear.
%com:	child giggles.
*MOT:	right?
*MOT:	oh it’s not nomnom time.
*MOT:	it’s not food time.
*CHI:	[xxx].
%com:	mother copies child’s sounds.
%com:	child giggles.
(7:30) *MOT:	what?
%com:	child giggles.
*MOT:	it’s oh im sorry.
*MOT:	I shouldn’t have gotten down.
*CHI:	[xxx].
*MOT:	hm.
*MOT:	baba.
*CHI:	[xxx].
*MOT:	oh I love you.
*MOT:	are you done with the car and the manu?
*MOT:	is it time to move on to the next set of toys?
*MOT:	or are you having fun still?
*MOT:	hm.
*MOT:	tasty car.
*CHI:	[xxx].
*MOT:	vroom.
*MOT:	that’s the sound a car makes.
*MOT:	vroom.
*MOT:	vroom.
(8:00) *MOT:	vroom.
*MOT:	especially when daddy drives.
*MOT:	then it goes vroom because daddy’s got the car that goes vroom.
*MOT:	and mommy has the sensible car.
*MOT:	huh?
*MOT:	you ready for your next set of toys?
*MOT:	you ready for some new toys huh?
*MOT:	hm?
*MOT:	you like the car.
*MOT:	it’s got tasty wheels.
*MOT:	I don’t blame you.
(8:30) *MOT:	the slobber monster [xxx] huh?
*MOT:	you done?
%com:	mother gasps.
*MOT:	hm?
*MOT:	are you done with the manu and the car?
*MOT:	are you?
*MOT:	car car car.
%com:	mother gasps.
*MOT:	oh there’s the manu.
%com:	mother giggles.
*MOT:	you forgot about it.
*MOT:	yeah you have a tongue.
*MOT:	you have a nice tongue.
*MOT:	you have a nice tongue.
*MOT:	hm.
*MOT:	yeah.
*MOT:	all the better to lick your manu with.
(9:01) *MOT:	yeah.
*MOT:	all the better to lick the manu with.
*MOT:	[xxx].
*MOT:	hm?
*MOT:	this is so fun.
*MOT:	I want one of these.
*MOT:	I used to have one of these.
*MOT: 	but it had scary blades in it.
*MOT:	to cut things.
*MOT:	[xxx] it goes around and around and around just like the [xxx].
*MOT:	yeah but this is manu.
(9:30) %com:	mother giggles.
*MOT:	can you make it go around and around?
*MOT:	you can turn that.
*MOT:	yeah you can you’ve got that whole like [xxx].
*MOT:	you really need a motorcycle don’t you?
*MOT:	[xxx].
*MOT:	you just want the manu for its handle.
*MOT:	vroom vroomvroom.
*MOT:	I know some day you can have the motorcycle [xxx].
*MOT:	hm?
*MOT:	you’re still having fun playing with these aren’t you?
(10:00) %com:	mother giggles.
*MOT:	yeah.
*CHI:	[xxx].
*MOT:	the manu’s more fun than the car huh?
*MOT:	is the manu more fun than the car?
*MOT:	vroomvroomvroomvroom.
*MOT:	vroomvroomvroomvroom.
%com:	mother laughs.
*MOT:	I have a manu.
*MOT:	I’m turning it around.
*MOT:	yeah there’s a blue part on the inside.
*MOT:	yeah.
*MOT:	it’s white and blue.
*MOT:	it’s white and blue.
(10:30) *CHI:	[xxx].
*MOT:	yeah.
*MOT:	but the car is yellow oh I’m sorry.
*MOT:	I squeaked it and scared you didn’t I?
*MOT:	I should just not play.
*MOT:	I’ll just let you play.
*MOT:	hm?
*MOT:	oh you’ve got your finger.
%com:	mother giggles.
*MOT:	you love that manu don’t you?
%com:	mother giggles.
*MOT:	do you love the manu?
*MOT:	do you love the manu?
*MOT:	do you love the manu?
(11:00) *MOT:	hm?
*MOT:	you don’t want the car hm?
*MOT:	mommy will have to play with the car.
*MOT:	that one’s better for your teefers.
*MOT:	chewing on the [xxx] too.
*MOT:	hm?
*MOT:	you were chewing on the wheels of the car.
*MOT:	but that manu handle I mean oh my gosh it’s got so many good surfaces for those little teeth to.
(11:31) *MOT:	well those little [xxx] teeth to bite with.
*MOT:	yeah.
*CHI:	[xxx].
*MOT:	yeah you’ve got it.
*MOT:	you got your manu.
*MOT: 	you got your manu.
*MOT:	manumanumanu.
*MOT:	hm?
*CHI:	[xxx].
*MOT:	yeah.
*CHI:	[xxx] ba.
(12:00) *MOT:	ba.
%com:	child cries.
*MOT:	oh.
*MOT:	oh clunk.
%com:	child cries.
*MOT:	sweetie.
*MOT:	you [xxx].
%com:	child cries.
%com:	mother kisses.
*MOT:	hm?
*MOT:	oh I love you.
*MOT:	I love you.
*MOT:	yeah I love you.
%com:	child fusses.
*MOT:	you done with car and manu?
*MOT:	hm?
*MOT:	you done with these?
*CHI:	[xxx].
*MOT:	no.
*MOT:	manu.
*MOT:	oh you love the manu.
(12:30) *CHI:	[xxx].
%com:	mother giggles.
*CHI:	[xxx].
*MOT:	do we have to go get you a manu now?
*MOT:	I don’t know where you find ones that are safe for babies.
*MOT:	I think they have to go through and take out the blades themselves.
*MOT:	because I don’t want to give you a manu with blades.
*MOT:	but five years from now.
*MOT:	four years from now.
*MOT:	[xxx] pretty decent.
*MOT:	you are totally getting a manu and be mommy’s little kitchen helper.
*MOT:	okay?
*CHI:	[xxx].
*MOT:	cause we use manus in the kitchen.
*MOT:	hm.
(13:00) *CHI:	[xxx].
*MOT:	hm.
*MOT:	yeah.
*MOT:	vroomvroom.
*MOT:	vroomvroom.
*MOT:	yeah you’re feeling better aren’t you?
*MOT:	I’ve got you.
*MOT:	you love that manu.
*CHI:	[xxx].
*MOT:	I love you.
*MOT:	yeah I know that’s not what you’re saying.
*MOT:	but what if you were?
*MOT:	that would be so cool.
(13:30) *CHI:	[xxx].
*CHI:	[xxx].
*MOT:	mhm.
*CHI:	[xxx].
*MOT:	hm?
*CHI:	[xxx].
*MOT:	mhm.
*CHI:	[xxx].
*MOT:	okay.
*MOT:	see you’ve got so much prosody but they didn’t ask about that.
*CHI:	[xxx].
(14:00) *MOT:	hm?
*MOT:	hm?
*CHI:	[xxx].
*MOT:	hm?
*CHI:	[xxx].
*MOT:	hm?
*CHI:	[xxx].
*MOT:	hm.
*MOT:	oh the [xxx].
*MOT:	hm.
*MOT:	that is such an interested thing isn’t it?
(14:30) *MOT: 	what a cool manu.
*CHI:	[xxx].
*MOT:	hm.
*CHI:	ba.
*CHI:	[xxx] ba.
%com:	mother giggles.
*CHI:	[xxx] ba.
*MOT:	hm?
*CHI:	[xxx].
*MOT:	where’s the car?
*MOT:	[xxx].
*MOT:	not interested in the car?
*MOT:	oh.
*MOT:	now you.
*CHI:	[xxx].
*MOT:	oh if I can’t have boobies I’ll have a car.
(15:00) *MOT:	hm?
*MOT:	hm?
*CHI:	[xxx].
*MOT:	sweetie.
*MOT:	your camera will get all messed up if you nurse right now.
*CHI:	[xxx].
*MOT:	I know.
*MOT:	can you say ready to say byebye to these?
*MOT:	can you say byebye to the manu?
*MOT:	I love my manu.
*CHI:	[xxx].
*CHI:	[xxx].
*MOT:	hm.
(15:30) %com:	child fusses.
%com:	mother copies child.
*MOT:	yeah.
*MOT:	okay.
*MOT:	let’s get some new toys huh?
*MOT:	let’s get some new toys.
%com:	child fusses.
*MOT:	oh.
*MOT:	look at this one.
*MOT:	this one’s cool.
*MOT:	[xxx] tima and here’s a brush a giant brush.
*MOT:	we’ve just got to the third set.
*MOT:	okay.
*MOT:	okay.
*MOT:	he really liked the manu.
*MOT:	oh my god yeah.
*MOT:	that was the best thing in the world.
(16:00) *MOT:	which is great so.
*MOT:	one day I will buy him a manu and then I won’t have to grate cheese ever again.

[End of Audio]	

Duration: 17 minutes

