FILE INFORMATION HEADING


@Begin
@Participants:		CHI: ###; MOM
@Filename:	XS_1612_transcript
*MOT:	oh he sat down.
*MOT:	oh dear.
*MOT:	oh dear.
(9:30) *MOT:	you gonna throw the zem?
*MOT:	zem.
*MOT:	ball.
*MOT:	all right.
%com:	child squeals.
%com:	mother laughs.
*MOT:	you want to look at the other stuff?
*CHI:	[xxx].
%com:	child squeals.
*MOT:	hey wait.
*MOT:	don’t don’t take that off.
*MOT:	don’t take that off.
*MOT:	if you take that off I’m gonna no.
*MOT:	okay we’re gonna do a diaper change now.
*MOT:	okay I’m gonna knock on the door.
(10:00) *MOT:	we’re gonna do a diaper change.
*MOT:	we’ll look at this stuff afterwards.
*MOT:	all right? 
%com:	child fusses.
%com:	mother knocks on door.
%com:	child fusses.
*MOT:	one sec.
*MOT:	just he’s right there.
*MOT:	hey sorry he pooped.
*MOT:	can I change his diaper? 
*MOT:	I’m sorry.
*MOT:	of course it happened like in the one.
*MOT:	[xxx] important.
(10:30)
(11:00)
(11:30)
(12:00)
(12:30)
(13:00)
(13:30)
(16:00) *MOT:	we’ve gotten through one pair.
*CHI:	mama.
%com:	child fusses.
*MOT:	all right.
*MOT:	we’re gonna put this back on you.
*CHI:	mama.
*MOT:	he actually really liked the zem.
(16:30) *MOT:	oh okay.
%com:	mother laughs.
*MOT:	turns out the zem’s awesome.
%com:	mother laughs.
*MOT:	thanks.
*MOT:	all right.
*MOT:	we’ll put that back on you.
%com:	child fusses.
*MOT:	[xxx] malcom.
*MOT:	leave it on.
*MOT:	okay look malcom we’re gonna look at two new toys.
%com:	child fusses.
*CHI:	mama.
*MOT:	look come here.
*MOT:	this is a manu.
*MOT:	manu.
*MOT:	and this is a car.
(17:00) *MOT:	which do you want to play with?
*MOT:	car.
*CHI:	vroom vroom.
*MOT:	vroomvroom.
%com:	mother laughs.
*MOT:	vroomvroom.
*MOT:	come here buddy.
*CHI:	[xxx].
*CHI:	[xxx].
(17:30) *MOT:	is that a racecar? 
*CHI:	[xxx].
*MOT:	that’s a manu.
*CHI:	[xxx].
*MOT:	manu.
*CHI:	vroom vroom.
*MOT:	does it also say vroom vroom?
*CHI:	[xxx].
*MOT:	because it spins?
*MOT:	you can twist that.
(18:00) *MOT:	but that part spins too.
*MOT:	you’ve got the manu?
%com:	child fusses.
*MOT:	no let’s leave that on.
*MOT:	let’s leave that on buddy.
%com:	child cries.
*MOT:	hey bud.
*MOT:	uhoh.
*MOT:	what did you drop?
*MOT:	you drop the manu?
*MOT:	no?
*CHI:	[xxx].
*MOT:	yeah.
*MOT:	let’s leave that on.
*MOT:	on malcom.
(18:30) *MOT:	on malcom.
*MOT:	here.
*MOT:	let’s not we’re not playing a game [xxx].
%com:	child fusses.
*MOT:	we’re not playing a game with that.
*MOT:	that fell off you.
*MOT:	guess what look.
*MOT:	this is the manu.
*MOT:	it goes like this.
*MOT:	okay.
*MOT:	now we put that back on on malcom.
%com:	child fusses.
*MOT:	here look.
*MOT:	look where’s the manu?
%com:	mother laughs.
*MOT:	you looking for that thing?
*MOT:	look.
%com:	child fusses.
*MOT:	makes funny noises.
*MOT:	you want to try holding it?
*MOT:	you want the racecar.
(19:00) *MOT:	[xxx] let’s not take that part off.
*MOT:	hey.
*MOT:	don’t don’t worry about that.
%com:	child laughs.
*MOT:	don’t worry about that. 
*MOT:	that’s not part of the game.
*MOT:	[xxx]
*MOT:	come here.
%com:	child laughs.
%com:	mother laughs.
%com:	child laughs.
*MOT:	no.
*MOT:	nonononononono.
*MOT:	nonono.
*MOT:	look at the manu.
*MOT:	here wait.
*MOT:	let’s not.
*MOT:	I think you’re you’re being trouble.
*MOT:	come here.
*MOT:	let’s put it with the other stuff.
(19:30) *MOT:	there’s a tima and a brush.
*MOT:	see the brush?
*MOT:	brush.
*MOT:	brush.
%com:	mother laughs.
*MOT:	brush.
*MOT:	brush.
*MOT:	oh.
*MOT:	thank you.
*MOT:	you’re brushing my hair?
*MOT:	thank you.
*MOT:	is that what a hairbrush looks like usually?
*MOT:	is it a brush?
*MOT:	you’re gonna brush the desk? 
(20:00) *MOT:	you brushing the desk?
*MOT:	what do you have?
*MOT:	what’s that?
%com:	mother laughs.
*MOT:	you making music?
*CHI:	[xxx].
*MOT:	yeah.
*MOT:	you’re gonna have to brush my hair again I guess.
*MOT:	thank you.
%com:	mother laughs.
*MOT:	you brushing the desk?
(20:30) *MOT:	tima.
*MOT:	thank you.
*MOT:	so nice.
*MOT:	you whacking the desk with the brush?
*MOT:	no let’s leave the door shut.
*MOT:	look.
(21:00) *MOT:	tima.
*MOT:	can you say tima?
*MOT:	you want to put the tima in the drawer?
%com:	mother laughs.
*MOT:	byebye tima.
*MOT:	good job.
(21:30) *MOT:	tima.
%com:	mother laughs.
*MOT:	byebye tima.
%com:	mother laughs.
*MOT:	can I see the tima?
*MOT:	can you give the tima to mommy?
*MOT:	thank you.
*MOT:	look.
(22:00) *MOT:	malcom.
*MOT:	brush my hair a little bit more?
*MOT:	thank you.
%com:	mother laughs.
*MOT:	you gonna put the brush away too now?
%com:	mother laughs.
*MOT:	byebye brush.
(22:30) *MOT:	you’re on your tip toes.
*MOT:	you need help?
*CHI:	[xxx].
*CHI:	[xxx].
*MOT:	you want to get the brush back out?
%com:	child fusses.
*MOT:	you need help?
*CHI:	yeah.
*MOT:	yeah.
*MOT:	oh that got kind of stuck.
*MOT:	there you go.
*MOT:	here.
*MOT:	let’s put them on the ground.
*MOT:	which one’s more interesting?
*CHI:	[xxx].
*MOT:	no let’s leave the desk shut.
(23:00) *MOT:	nono.
*MOT:	let’s shut the desk.
*MOT:	okay?
*MOT:	we’re not supposed to play with that stuff.
*MOT:	nonono.
*MOT:	let’s not let’s not play with the desk stuff.
*MOT:	malcom come here.
*MOT:	come here.
*CHI:	[xxx].
%com:	child fusses.
*MOT:	oh are you so sad?
*MOT:	are you stuck to something?
%com:	child fusses.
*MOT:	are you stuck to something?
*MOT:	no.
*MOT:	come here.
(23:30) *MOT:	can you spin this?
*MOT:	are you gonnna brush your own hair?
*MOT:	hey.
%com:	mother laughs.

[End of Audio]	

Duration: 22 minutes

