FILE INFORMATION HEADING


@Begin
@Participants:		CHI: ###; MOM
@Filename:	XS_0811_transcript
*MOT:	you stay there.
%com:	background noises.
%com:	child fusses.
%com:	mom makes noises.
%com:	mom makes noises.
(06:09) %com:	background noises.
*MOT:	oh ball.
*MOT:	wanna play ball?
%com:	background noises.
%com:	mom makes sounds.
(06:21) *MOT:	ohohoh beautiful.
*MOT:	see that?
*MOT:	you can touch it.
(06:28) *MOT:	touch it.
*MOT:	touch it.
(06:41) %com:	child makes noises.
*MOT:	what?
*MOT:	[xxx].
*MOT:	can you roll it to momma?
%com:	mom makes noises.
(06:49) %com:	mom makes noises.
%com:	child makes noises.
*MOT:	here.
%com:	mom makes noises.
%com:	mom laughs.
*MOT:	will you roll it back?
*MOT:	here
*MOT:	mommy get closer.
*MOT:	can I roll it?
(07:00) %com:	mom makes sounds.
%com:	mom laughs.
%com:	mom makes sounds.
%com:	mom makes sounds.
(07:09) *MOT:	how about we put the ball inside here?
*MOT:	will it fit?
*MOT:	no.
*MOT:	should we put the ball on top?
(07:21) %com:	mom makes sounds.
(07:31) %com:	child makes sounds.
*MOT:	[xxx].
%com:	mom makes sounds.
*MOT:	do you wanna put this back over?
*MOT:	here.
*MOT:	[xxx] scrub.
*MOT:	scrubscrubscrubscrubscrubscrubscrub.
(07:40) *MOT:	scrubscrubscrubscrubscrub.
(07:51) *MOT:	the ball?
*MOT:	the ball?
*MOT:	the ball?
%com:	mom makes sounds as she tosses the ball up in the air.
%com:	mom makes sounds as she tosses the ball up in the air.
%com:	mom makes sounds as she tosses the ball up in the air.
%com:	mom makes sounds as she tosses the ball up in the air.
%com:	mom makes sounds as she tosses the ball up in the air.
%com:	mom makes sounds as she tosses the ball up in the air.
(08:02) %com:	mom laughs.
%com:	mom makes sounds as she tosses the ball up in the air.
%com:	mom makes sounds as she tosses the ball up in the air.
*MOT:	ball.
%com:	mom bounces the ball on the floor.
*MOT:	bounce.
%com:	mom bounces the ball on the floor.
*MOT:	bounce.
%com:	mom bounces the ball on the floor.
*MOT:	bounce.
%com:	mom bounces the ball on the floor.
*MOT:	bounce.
%com:	mom bounces the ball on the floor.
*MOT:	bounce.
%com:	child laughs.
(08:11) %com:	mom bounces the ball on the floor.
*MOT:	bounce.
%com:	mom bounces the ball on the floor.
*MOT:	bounce.
%com:	mom bounces the ball on the floor.
*MOT:	bounce.
(08:24) %com:	child makes noises.
*MOT:	mom makes noises.
(08:30) *MOT:	see what you got.
%com:	mom makes noises.
*MOT:	soft.
*MOT:	is it soft?
*MOT:	oh soft.
(08:40) *MOT:	[xxx].
*MOT:	oh soft on mommy’s arm.
%com:	mom gasps.
*MOT:	soft on [xxx] arm.
(08:49) *MOT:	look.
*MOT:	it’s like an ocean.
*MOT:	it’s kinda like an ocean
%com:	mom makes noises.
(09:00) %com:	mom makes noises.
*MOT:	to put it on your foot.
(09:11) %com:	mom laughs.
*MOT:	you like the ball.
*MOT:	yeah you like balls.
*MOT:	I know.
*MOT:	you like the balls.
*MOT:	you bounce them.
*MOT:	and you bounce them.
*MOT:	and you bounce the balls.
*MOT:	bounce the balls.
*MOT:	bounce the balls.
*MOT:	bounce the balls.
%com:	mom laughs.
(09:20) *MOT:	bounce.
*MOT:	bounce.
*MOT:	bounce.
*MOT:	bounce.
*MOT:	bounce.
*MOT:	bounce.
*MOT:	kick.
*MOT:	can you kick it?
*MOT:	kick with your foot.
*MOT:	kick with your foot.
(09:30) %com:	mom laughs.
*MOT:	what?
*MOT:	what do you want?
*MOT:	wanna stand up?
*MOT:	stand up [xxx].
%com:	mom says it in a squeaky voice.
*MOT:	stand up.
(09:41) *MOT:	my baby.
*MOT:	what you got?
*MOT:	mommy’s shirt.
%com:	child fusses.
*MOT:	what?
*MOT:	want huggies?
%com:	child makes sounds.
(09:50) *MOT:	do you want huggies?
%com:	child makes sounds.
*MOT:	huggies?
%com:	background noises.
*MOT:	ball.
*MOT:	want to take it out of mommy’s hand?
%com:	mom makes noises.
%com:	mom laughs.
*MOT:	there it goes.
(10:00) *MOT:	let’s get it.
*MOT:	let’s get it.
*MOT:	get it.
(10:10) %com:	mom makes sounds.
*MOT:	[xxx].
*MOT:	oh whoa!
*MOT:	it fell.
(10:20) %com:	child breathes heavily.
%com:	mom makes sounds.
*MOT:	circles.
*MOT:	circles.
*MOT:	do you want to see the circles?
*MOT:	no?
*MOT:	want the ball or this one?
*MOT:	which one?
(10:30) *MOT:	which one you want?
%com:	child picks up toy and drops it and it makes a sound.
*MOT:	want to put that on the ground?
*MOT:	wanna play with the ball?
%com:	mom makes sounds.
%com:	child makes sounds.
(10:40) *MOT:	it came back.
*MOT:	okay.
*MOT:	[xxx].
%com:	mom makes sounds as she bounces the ball on the floor.
%com:	mom makes sounds as she bounces the ball on the floor.
*MOT:	bounce.
%com:	mom makes sounds as she bounces the ball on the floor.
%com:	mom makes sounds as she bounces the ball on the floor.
(10:50) %com:	mom makes sounds as she bounces the ball on the floor.
%com:	mom makes sounds as she bounces the ball on the floor.
%Com:	child makes sounds.
%Com:	mom makes sounds
%com:	mom makes sounds as she bounces the ball on the floor.
%com:	mom makes sounds as she bounces the ball on the floor.
*MOT:	[xxx].
*MOT:	get it.
(11:00) %com:	mom laughs.
*MOT:	good job!
%com:	mom breathes in deeply.
*MOT:	good job!
*MOT:	wow.
*MOT:	do it.
%com:	mom makes sounds as child knocks toy off her hand.
*MOT:	wow.
(11:10) *MOT:	say come back ball.
%com:	child makes sounds.
%com:	child makes sounds.
%com:	mom makes sounds as child knocks toy off her hand.
*MOT:	it went way over there.
*MOT:	should we get it?
(11:20) *MOT:	want to get it?
%com:	child makes sounds.
*MOT:	oh [xxx] get it back.
*MOT:	we can get it back.
*MOT:	let’s get it.
%com:	background noise.
*MOT:	ball.
(11:30) %com:	mom sighs.
%com:	mom makes sounds as she bounces the ball on the floor.
%com:	mom makes sounds as she bounces the ball on the floor.
%com:	mom makes sounds as she bounces the ball on the floor.
%com:	mom laughs.
%com:	mom makes sounds as she bounces the ball on the floor.
%com:	mom makes sounds as she bounces the ball on the floor.
%com:	mom laughs.
*MOT:	[xxx].
%com:	child laughs.
*MOT:	bounce.
(11:40) %com:	mom makes sounds as she bounces the ball on the floor.
%com:	child makes sounds as mom bounces the ball on the floor.
*MOT:	bounce.
%com:	child makes sounds.
*MOT:	you do it.
*MOT:	wow.
*MOT:	get it.
*MOT:	where’d it go?
(11:52) *MOT:	yeah there it is.
%com:	mom laughs.
*MOT:	good job!
%com:	ball bounces on the floor.
*MOT:	good job!
*MOT:	good job!
*MOT:	oh!
*MOT:	whoa!
*MOT:	it went away again.
(12:02) *MOT:	let’s get it.
*MOT:	let’s get it.
%com:	background noises.
*MOT:	let’s get it.
%com:	child makes noises.
%com:	mom laughs.
%com:	child laughs.
(12:11) *MOT:	let’s get it.
%com:	background noises.
*MOT:	[xxx].
%com:	mom makes sounds as she bounces the ball on the floor.
*MOT:	bouncy.
%com:	mom makes sounds as she bounces the ball on the floor.
*MOT:	bouncy.
%com:	mom makes sounds as she bounces the ball on the floor.
*MOT:	bouncy.
%com:	child laughs.
%com:	mom makes sounds.
*MOT:	bounce.
(12:20) *MOT:	bounce.
*MOT:	bounce.
%com:	child squeals.
%com:	mom laughs.
*MOT:	okay.
%com:	mom makes sounds.
*MOT:	get it.
(12:32) %com:	background sounds.
%com:	child squeals.
%com:	mom laughs.
%com:	child laughs.
%com:	getitgetitgetitgetit.
%com:	child squeals.
*MOT:	getitgetitgetitgetit.
(12:39) *MOT:	whoawhoawhoawhoawhoawhoawhoa!
%com:	child makes sounds.
%com:	mom laughs.
*MOT:	where’d it go?
(12:50) *MOT:	come see.
*MOT:	there it is.
*MOT:	let’s get it.
%com:	mom grabs the ball and makes a sound.
%com:	mom laughs.
*MOT:	ohoh!
(12:59) %com:	child laughs.
%com:	mom laughs.
%com:	child makes sounds.
%com:	child laughs.
%com:	mom makes sounds.
%com:	ball drops to the floor and makes sounds.
*MOT:	get that.
*MOT:	come.
*MOT:	come here.
*MOT:	come.
(13:10) *MOT:	come back.
*MOT:	come back.
*MOT:	say come back.
*MOT:	let’s get it.
%com:	background noises.
*MOT:	let’s get it.
*MOT:	[xxx].
(13:20) %com:	mom makes sounds.
%com:	mom makes sounds.
%com:	mom laughs.
*MOT:	whoa!
%com:	child laughs.
*MOT:	that was high.
%com:	mom makes sounds.
%com:	child makes sounds.
%com:	mom laughs.
(13:30) *MOT:	bounce.
*MOT:	bounce.
*MOT:	bounce.
*MOT:	bounce.
%com:	child squeals.
%com:	mom laughs.
%com:	background noise.
(13:43) *MOT:	why are you so sweet?
%com:	mom bounces ball on the floor.
%com:	mom bounces ball on the floor.
*MOT:	why are you so sweet?
%com:	mom bounces ball on the floor.
%com:	mom bounces ball on the floor.
*MOT:	bounce.
*MOT:	bounce.
*MOT:	bounce.
(13:52) %com:	ball drops to the floor and makes a sound.
*MOT:	wow!
%com:	ball bounces on the floor and makes a sound.
*MOT:	ball.
*MOT:	let’s get it.
%com:	background noise.
*MOT:	let’s get it.
(14:00) %com:	background noise.
%com:	mom makes sounds.
*MOT:	bounce.
*MOT:	bounce.
*MOT:	bounce.
*MOT:	bounce.
(14:12) *MOT:	get it.
%com:	mom makes sounds.
%com:	ball drops to the ground and bounces away.
%com:	mom breathes in deeply.
%com:	child makes sounds.
*MOT:	bounce.
%com:	child makes sounds.
*MOT:	mom makes sounds.
%com:	child makes sounds.
%com:	mom laughs.
(14:22) %com:	child makes sounds.
*MOT:	what?
*MOT:	want to see that?
*MOT:	you can see it.
*MOT:	yeahyeah.
*MOT:	want to see it?
%com:	child fusses.
(14:30) *MOT:	you can get it.
%com:	child cries.
*MOT:	okay.
*CHI:	hum.
*MOT:	okay.
*MOT:	want me to show it to you like this?
*MOT:	did you want to see?
(14:39) %com:	child makes a sound.
%com:	toy drops to the floor and makes a sound.
*MOT:	bounce.
%com:	child makes a sound.
*MOT:	bounce.
(14:50) *MOT:	bounce.
*MOT:	bounce.
*MOT:	bounce.
*MOT:	bounce.
%com:	mom makes sounds.
%com:	child squeals.
%com:	mom laughs.
(15:00) 	ball drops to the ground and makes a sound.
*MOT:	oh.
*MOT:	there.
*MOT:	got it.
*MOT:	oh.
*MOT:	get it back.
%com:	mom laughs.
%com:	child laughs.
(15:11) *MOT:	ball.
*MOT:	ball.
%com:	child makes a sound.
*MOT:	mommy throw it up in the air.
%com:	mom throwing ball up in the air and catching it making sounds.
(15:20) *MOT:	throw it up in the air.
%com:	background noises.
*MOT:	circles.
*MOT:	want to see?
%com:	background noise.
*MOT:	do you want to see?
(15:29) %com:	background noise.
*MOT:	ah!
*MOT:	look it’s a circle too.
%com:	mom makes sounds.
%com:	background noise.
(15:41) *MOT:	circlecirclecircle circles.
*MOT:	lots and lots of circles.
%com:	mom laughs.
*MOT:	whoa!
%com:	background noise.
*MOT:	you knocked it over.
(15:50) *MOT:	you knocked it over.
*MOT:	good job [xxx].
*MOT:	good job [xxx].
%com:	mom laughs.
(16:02) %com:	mom makes sounds as the child knocks the ball to the floor.
*MOT:	oh good job!
*MOT:	get it.
%com:	mom makes sounds as the child knocks the ball to the floor.
*MOT:	good job!
%com:	background noise.
(16:10) *MOT:	good job!
*MOT:	wanna get it?
*MOT:	here you get it.
*MOT:	no.
%com:	mom makes sounds.
*MOT:	good job!
*MOT:	it rolled away.
*MOT:	you wanna get it?
(16:20) *MOT:	do you want to get it?
*MOT:	come on.
*MOT:	you get it.
%com:	background noise.
*MOT:	can you get it?
%com:	child makes sounds.
*MOT:	can you get it?
*MOT:	can you get it?
*MOT:	wanna walk?
%com:	child makes noises.
*MOT:	do you wanna walk?
%com:	child squeals.
*MOT:	walk.
%com:	child squeals.
*MOT:	walk.
(16:30) *MOT:	good job honey.
*MOT:	look at you go.
*MOT:	walking.
*MOT:	walking to get the ball.
*MOT:	walking
*MOT:	good job sweetie!
*MOT:	sit down.
(16:41) *MOT:	you got the ball.
*MOT:	you got the ball.
%com:	mom makes sounds.
%com:	child makes sounds.
*MOT:	okay I’ll get ya.
(16:51) *MOT:	okay I’ll get ya.
*MOT:	I gotcha.
*MOT:	I’m here.
*MOT:	okay.
*MOT:	I’m here.
(17:02) *MOT:	I’m here.
*MOT:	I’m here.
%com:	background noises.
*MOT:	here.
(17:10) *MOT:	lot of circles.
*MOT:	wanna see those circles.
*MOT:	look.
*MOT:	it’s purple and purple.
*MOT:	blue and blue.
(17:19) *MOT:	blue and blue.
*MOT:	you wanna touch it?
*MOT:	you want to see?
*MOT:	circle.
%com:	child makes noises.
*MOT:	flower circle.
(17:32) *MOT:	purple circle.
%com:	background noise.
*MOT:	let’s.
%com:	background noise.
*MOT:	see what else there is.
*MOT:	other circles.
(17:41) com:	background noise.
%com:	background noise.
*MOT:	what’d you see?
%com:	background noise.
(17:50) *MOT:	what’d you see?
%com:	background noise.
*MOT:	is that momma’s shoes?
*MOT:	and this is a zem.
*MOT:	do you see the zem?
(18:00) *MOT:	the zem.
*MOT:	zem.
%com:	mom makes sounds.
*MOT:	ball.
%com:	mom laughs.
*MOT:	you get excited about the ball.
(18:13) %com:	mom makes sounds.
%com:	ball drops to the floor and makes sounds.
%com:	mom makes sounds.
*MOT:	falls on the ground.
(18:19) *MOT:	falls on the ground.
*MOT:	can you get it?
*MOT:	let’s get it.
*MOT:	let’s get it.
%com:	mom makes sounds.
%com:	mom makes sounds.
%com:	background noise.
(18:30) *MOT:	bye bye ball.
%com:	mom sniffs her nose.
%com:	background noise.
%com:	mom sniffs her nose.
*MOT:	let’s get it.
%com:	mom laughs.
*MOT:	let’s get it.
%com:	background noise.
(18:40) *MOT:	let’s get it.
*MOT:	here you go.
*MOT:	here you go.
*MOT:	can you get it?
*MOT:	ball.
*MOT:	[xxx] small.
(18:50) *MOT:	you want to see other things?
*MOT:	let’s see if we can see other things.
*MOT:	let’s put the zem away and the ball away.
*MOT:	and let’s get a brush.
(19:00) *MOT:	brush and a tima.
%com:	toy rattling.
%com:	background noise.
*MOT:	tima.
*MOT:	tima.
%com:	toy rattling.
%com:	toy falls to the ground and makes a sound.
*MOT:	whoa!
*MOT:	dropped the tima.
(19:10) *MOT:	want a brush?
*MOT:	scrubscrub toes.
(19:17) *MOT:	scrubscrub toes.
*MOT:	brush.
(19:30) *MOT:	circles.
%com:	background noise.
%com:	brush drops to the floor and makes a sound.
%com:	background noise.
*MOT:	brush.
*MOT:	brush.
%com:	toy rattles.
*MOT:	tima.
(19:40) %com:	toy rattles.
*MOT:	circles.
%com:	background noise.
*MOT:	circles.
(19:52) *MOT:	circles.
*MOT:	wow.
*MOT:	that’s a lot.
%com:	mom sniffs her nose.
*MOT:	wanna get the ball back out?
*MOT:	you like the ball.
*MOT:	okay let’s put these ones away.
(20:00) *MOT:	mom makes sounds.
*MOT:	let’s put the tima away.
%com:	mom sniffs her nose.
%com:	toy rattles.
*MOT:	let’s put the brush away.
%com:	background noise.
*MOT:	let’s get the ball.
%com:	background noise.
*MOT:	let’s get the ball.
(20:09) *MOT:	ah!
*MOT:	somebody’s coming.
*MOT:	somebody’s coming.
%com:	mom gasps!
