FILE INFORMATION HEADING


@Begin
@Participants:		CHI: 1225; MOM
@Filename:	XS_1225_transcript
*MOT:	oh you do like those pillows.
%com:	mother gasps.
*MOT:	look at this.
*MOT:	wow.
*MOT:	can you make it turn?
*MOT:	can you make it turn?
*MOT:	do you want to try?
*MOT:	no not a fan.
*MOT:	okay.
*MOT:	ooh.
*CHI:	[xxx].
*MOT:	boingboing.
*MOT:	boingboing.
%com:	mother makes noises that are indistinguishable.
%com:	mother laughs.
*MOT:	okay you ready?
%com:	mother gasps.
*MOT:	what a neat car.
%com:	mother makes car noises.
%com:	mother laughs.
*CHI:	[xxx].
*MOT:	yeah.
*MOT:	oh owl that’s your favorite.
*MOT:	careful.
*MOT:	Kyla.
*CHI:	[xxx].
*MOT:	where are you going?
*MOT:	where are you going?
*MOT:	are you going to play ball with me?
%com:	mother laughs.
*MOT:	ready?
*MOT:	oh oh oh whoo.
*CHI:	[xxx].
*MOT:	go get the ball.
*MOT:	go get the ball.
*CHI:	yes.
*MOT:	yes this is a ball.
*MOT:	go get it.
*MOT:	go get it.
*MOT:	no?
%com:	mother laughs.
*MOT:	okay.
*CHI:	[xxx].
*MOT:	look at this.
*MOT:	vroomvroomvroom.
*MOT:	oh can you pass me the purple ball?
*MOT:	can you pass it to me?
*CHI:	this.
*MOT:	yeah.
*MOT:	this is a ball.
*MOT:	this is a ball.
*MOT:	whew.
%com:	mother laughs.
%com:	child laughs.
*MOT:	beepbeep.
*CHI:	[xxx].
*MOT:	beepbeep.
*MOT:	I’m going to go get the ball.
%com:	mother laughs.
*MOT:	can you pass me the ball?
*MOT:	can you pass me the ball Kyla?
*CHI:	[xxx].
*MOT:	yes.
*MOT:	can you pass it to mommy?
%com:	mother gasps.
*MOT:	yay.
%com:	mother claps.
*MOT:	uhoh uhoh let’s leave that on okay.
*MOT:	let’s leave that on.
*MOT:	here pass mommy the ball?
%com:	mother clicks tongue.
*MOT:	oh you know what I found?
*MOT:	I found something new for you.
%com:	mother gasps.
*MOT:	a brush.
%com:	mother rubs brush against floor.
*MOT:	brush.
%com:	mother rubs brush against floor.
*MOT:	oohoohoohoohooh.
*MOT:	ooh that’s pretty cool.
*MOT:	oh are you going to brush your feet?
*MOT:	are your feet dirty?
*MOT:	are your feet dirty?
*MOT:	ooh that’s your feet huh.
*MOT:	yeah.
*MOT:	is it pokey?
*MOT:	pokey?
*MOT:	pokepokepoke.
%com:	mother laughs.
*MOT:	does that tickle?
*MOT:	does that tickle your little feet?
*MOT:	tickletickletickle.
*MOT:	ooh this is your favorite toy I think.
%com:	child grunts.
%com:	mother gasps.
*CHI:	[xxx].
%com: mother makes brushing sounds
*MOT:	should we brush this the ground?
%com:	mother rubs brush against the floor.
*MOT:	or we could brush the car.
*MOT:	brushbrushbrushbrushbrushbrushbrushbrushbrushbrushbrushbrushbrush.
*MOT:	do you want to try?
*MOT:	there you go.
*MOT:	yeah.
*CHI:	[xxx].
*MOT:	oh there goes Kyla.
*MOT:	there she goes.
*MOT:	pillowpillow.
%com:	mother laughs.
*MOT:	it’s on my head.
*MOT:	oh.
%com:	mother makes indistinguishable noise.
*MOT:	is it on your head too?
*CHI:	this.
*MOT:	no.
%com:	mother laughs.
*MOT:	I know.
*MOT:	okay.
*MOT:	does that feel soft?
*MOT:	soft.
*MOT:	soft.
*CHI:	[xxx].
*MOT:	yeah.
*MOT:	little brush.
*MOT:	little brush.
*MOT:	ooh you really like those bristles huh?
*MOT:	they’re pokey.
*MOT:	pokeypokey.
*MOT:	see these are soft.
*MOT:	ah soft tickle your tickle your feet.
%com:	mother laughs.
*CHI:	[xxx].
*MOT:	yeah.
*CHI:	[xxx].
*MOT:	ooh those are neat circles huh?
*MOT:	do you like them?
%com:	mother gasps.
*MOT:	look.
*MOT:	blue circles orange circles.
*CHI:	[xxx].
*MOT:	oh wow.
*MOT:	oh that circle’s really neat.
*MOT:	there’s a pink one too.
*CHI:	[xxx].
*MOT:	oh my.
*MOT:	should we take out another toy?
*MOT:	ooh look at this tima it’s so cool.
*MOT:	Look Kyla.
%com:	mother gasps.
*MOT:	ooh.
*MOT:	whoa.
*MOT:	do you want the tima?
*MOT:	do you want it?
*MOT:	what do you think?
*CHI:	[xxx].
*MOT:	yeah.
*MOT:	look you can make these turn.
%com:	mother is makes noise 
%com:	toy makes noise.
%com:	mother gasps.
*MOT:	boop.
*MOT:	boop.
*MOT:	boop.
%com:	mother makes noises that are indistinguishable.
*MOT:	I can open up my nose.
*MOT:	ooh.
%com:	mother laughs.
*CHI:	[xxx].
*MOT:	is that funny?
*MOT:	do we chew on this?
%com:	mother smacks her lips.
%com:	mother laughs.
*MOT:	it’s a brush.
%com:	mother laughs.
*CHI:	[xxx].
*MOT:	yeah.
*MOT:	ooh should we play ball again?
*MOT:	okay.
*MOT:	do you want to pass it to mommy?
*CHI:	[xxx].
*MOT:	yeah.
*CHI:	[xxx].
*MOT:	here I’ll pass it to Kyla.
*MOT:	ready?
*MOT:	one oh two oh three.
%com:	child laughs.
%com:	mother laughs.
*MOT:	I know.
%com:	child laughs.
*MOT:	where are you going?
*CHI:	[xxx].
*MOT:	oh I miss my Kyla.
*MOT:	she’s turning away.
*MOT:	come back Kyla bear.
*MOT:	boing.
*MOT:	boing.
*MOT:	boing.
*MOT:	oh you want me to take the brush?
*MOT:	okay I’ll brush my hair.
*MOT:	brushbrushbrush.
*MOT:	brushbrushbrush.
*MOT:	oh brushbrushbrush.
%com:	mother laughs.
%com:	mother gasps.
*MOT:	boingboingboingboingboing.
*MOT:	do you want it?
%com:	mother laughs.
*CHI:	[xxx].
*MOT:	yeah.
%com:	mother gasps.
*MOT:	yeah the tima it’s so cool huh.
*MOT:	look.
%com:	mother makes noises that are indistinguishable.
*MOT:	do you want to try?
%com:	mother is making noises with the toy.
*MOT:	what a neat sound.
%com:	mother makes noises with the toy.
*MOT:	your turn.
%com:	child makes noises with the toy.
%com:	mother laughs.
%com:	mother makes noises with the toy.
%com:	mother drums on the floor.
*MOT:	pillow.
*MOT:	that pillow’s bigger than you.
*MOT:	it’s bigger than you are.
%com:	mother laughs.
*MOT:	those are your favorites huh?
*CHI:	yes.
*MOT:	yeah.
*MOT:	yeah.
*MOT:	this is a him.
%com:	mother makes noises that are indistinguishable.
*MOT:	tickletickle.
*MOT:	soft right?
*MOT:	soft.
*MOT:	soft.
%com:	mother laughs.
%com:	child crawls loudly.
%com:	noises from car.
*CHI:	[xxx].
*MOT:	vroom.
*CHI:	[xxx].
*CHI:	[xxx].
*MOT:	can you pass the car to mommy?
*MOT:	yeah can you pass the car to mommy?
*CHI:	[xxx].
*MOT:	thank you.
*MOT:	thank you.
*MOT:	your turn.
*MOT:	Kyla can you pass the car to mommy?
*CHI:	[xxx].
*MOT:	oh I know that’s a cool brush huh.
*MOT:	are you showing me because you’re so excited?
*MOT:	yeah?
%com:	mother gasps.
*MOT:	good job.
*MOT:	you’re cleaning the carpet.  
*MOT:	that’s very nice.
*CHI:	[xxx].
*MOT:	ooh yay.
%com:	mother claps.
*MOT:	bouncybouncy.
*MOT:	ready Kyla bear?
*MOT:	ready to catch?
*MOT:	whew.
%com:	mother laughs.
*CHI:	[xxx].
*MOT:	yeah this is a purple ball.
*CHI:	[xxx].
*MOT:	oh really?
*MOT:	really?
*CHI:	[xxx]
%com:	mother laughs.
*MOT:	Kyla can you pass me the car?
*MOT:	can you pass me the car?
*CHI:	[xxx].
*MOT:	oh thank you.
*MOT:	make the car go vroomvroom vroomvroomvroom.
*MOT:	vroomvroomvroom.
*MOT:	can I play with the car too?
*CHI:	[xxx].
*MOT:	maybe later.
*MOT:	okay.
*MOT:	maybe later.
*MOT:	maybe later.
%com:	mother drums on the floor.
*MOT:	where’s your car?
*MOT:	where did it go?
*MOT:	let’s go get it.
*MOT:	let’s go get it.
*MOT:	vroomvroomvroom.
*MOT:	vroom.
*CHI:	[xxx].
*MOT:	ooh what do you see?
*CHI:	[xxx].
*MOT:	what do you see over there?
*MOT:	are you bored of the toys?
%com:	mother laughs.
*MOT:	okay.
*MOT:	you have to be careful.
*CHI:	[xxx].
*MOT:	yeah.
*MOT:	that’s not safe for Kyla.
*MOT:	not for Kyla.
*MOT:	not for Kyla.
%com:	sound of car against floor.
%com:	mother makes noises that are indistinguishable.
*MOT:	that hem feel nice?
*MOT:	doodoodoo.
*MOT:	tickletickletickle.
*CHI:	[xxx].
%com:	mother rubs brush on floor.
*MOT:	tickletickle.
%com:	mother laughs.
*CHI:	[xxx].
*MOT:	yeah isn’t that a cool brush?
*CHI:	[xxx].
*MOT:	I know.
*MOT:	mommy uses that to clean the dishes.
*MOT:	to clean the dishes because you make a lot of dirty dishes huh.
*MOT:	yes you do.
*MOT:	ah you’re cleaning the carpet.
*MOT:	thank you.
*MOT:	boop.
*MOT:	boopboop.
%com:	mother laughs.
*MOT:	boopboop.
*MOT:	did you find the doorstop?
*MOT:	yeah.
*CHI:	[xxx].
*MOT:	oh.
%com:	mother laughs.
*MOT:	look Kyla look at these cool circles.
%com:	mother gasps.
*MOT:	wow.
*MOT:	wow.
*MOT:	I know this room is really cool huh.
*MOT:	you going to check it out?
*MOT:	okay.
*MOT:	look at the flowers.
*MOT:	yeah.
*MOT:	pink flowers.
*MOT:	ooh.
*CHI:	[xxx].
%com:	mother laughs.
*MOT:	is it soft?
*MOT:	it’s smooth isn’t it?
*MOT:	it’s smooth yeah.
*CHI:	ah.
*MOT:	ah.
*MOT:	ah.
%com:	noise of toy.
*MOT:	do you want to try?
*CHI:	[xxx].
*MOT:	you try.
*MOT:	no not a big fan.
*MOT:	okay.
*MOT:	look you can put your hand in here.
*MOT:	hello Kyla.
*MOT:	hello.
*MOT:	boop.
*MOT:	boopboop.
*MOT:	boopboop.
%com:	mother laughs.
*MOT:	careful.
*MOT:	careful bunbun.
%com:	mother gasps.
*MOT:	ooh look Kyla bear.
*MOT:	look look what I found.
%com:	mother gasps.
*MOT:	your car.
*MOT:	vroom.
*MOT:	vroom.
%com:	mother gasps.
*MOT:	yeah.
*MOT:	I know oh you figured out how to do it.
*MOT:	that Tima’s pretty cool huh.
*MOT:	look Kyla.
*MOT:	oh did you find the ball?
*MOT:	where’s the ball?
*MOT:	where’s the ball?
*MOT:	it’s behind you.
*MOT:	go look.
%com:	mother laughs.
*MOT:	go look.
*MOT:	hi.
*MOT:	looklook it’s right there.
*MOT:	you don’t want to play with the ball? %com:	mother claps.
%com:	child claps.
*MOT:	good clapping.
%com:	mother laughs.
*MOT:	look Kyla.
*MOT:	let’s play.
*MOT:	I’ll pass it to you okay and you pass it back.
*MOT:	you ready?
*MOT:	ooh.
*MOT:	can you pass it back to mommy?
*MOT:	almost.
*MOT:	almost.
*MOT:	you kicked it though huh like a soccer player.
*MOT:	ready?
*MOT:	ooh.
*MOT:	oh you going to sit on top of that?  
*MOT:	you going to sit on top of the pillow?
*CHI:	[xxx].
*MOT:	pillow.
*MOT:	yeah that’s what that is.
*CHI:	[xxx].
*MOT:	oh that’s a pe- purple ball purple ball.
%com:	mother laughs.
*MOT:	oh where’s it going?
*MOT:	it’s rolling away can you go get it?
*CHI:	[xxx].
*CHI:	[xxx].
%com:	mother laughs.
*MOT:	did you get it?
*CHI:	[xxx].
*MOT:	oh good.
*CHI:	[xxx].
*MOT:	yeah.
*CHI:	[xxx].
*MOT:	where’s that balling going?
*MOT:	where’s it going?
*CHI:	[xxx].
*MOT:	yeah.
%com:	mother laughs.
*MOT:	can you pass it to mommy?
*MOT:	oh thank you.
*MOT:	good job.
*MOT:	that was pretty good rolling.
%com:	child crawls loudly on floor.
*MOT:	okay I’ll roll it back to you.
*MOT:	ready?
*MOT:	oh you’re going to cuddle with the pillow instead?
*CHI:	[xxx].
*MOT:	okay you can cuddle instead.
*CHI:	[xxx].
%com:	mother laughs.
*MOT:	what do you see up there? *MOT:	do you see the lights?
*MOT:	you love lights huh.
*MOT:	Kyla.
*MOT:	look your favorite.
*MOT:	lights.
*MOT:	do you see those?
*CHI:	yes.
*MOT:	yes.
*MOT:	okay.
*CHI:	[xxx].
*MOT:	really?
%com:	mother gasps.
*MOT:	you don’t say.
*MOT:	mhm.
*CHI:	[xxx].
%com:	noise from car.
*MOT:	vroomvroomvroom.
*MOT:	beepbeep.
*MOT:	beepbeep.
*MOT:	vroom.
*CHI:	[xxx].
%com:	mother laughs.
*CHI:	[xxx].
%com:	mother makes noises that are indistinguishable.
*MOT:	it’s a racecar huh.
*MOT:	a racecar yeah.
*MOT:	beepbeepbeepbeepbeepbeepbeep.
*CHI:	[xxx].
*MOT:	where are you going Kyla?
*CHI:	[xxx].
%com:	mother laughs.



