FILE INFORMATION HEADING


@Begin
@Participants:		CHI: 1229; MOM
@Filename:	XS_1229_transcript
*MOT:	where’s ball?
(00:12:30) %com:	mother laughs.
*MOT:	hey.
*MOT:	you don’t like your hat?
%com:	mother laughs.
*MOT:	want the ball?
*MOT:	here have the ball.
(00:13:00) *MOT:	put down your brush.
*MOT:	ta da hat.
*MOT:	throw the ball to mommy.
*MOT:	throw the ball to mommy.
*MOT:	mommy.
*MOT:	sorry.
*CHI:	[xxx].
*MOT:	throw the ball to mommy.
*MOT:	get mommy the ball.
*MOT:	throw it.
%com:	mother gasps.
*MOT:	yay.
*MOT:	ready?
*MOT:	watch.
(00:13:30) %com:	mother gasps.
%com:	mother makes noise.
%com:	child laughs.
*MOT:	yay.
*CHI:	mommy.
*MOT:	mommy.
*CHI:	[xxx].
*MOT:	do you want to catch it?
*CHI:	[xxx].
*MOT:	look.
*CHI:	[xxx].
*MOT:	go get it.
*MOT:	whoops.
%com:	noise from ball bouncing.
*CHI:	[xxx].
*MOT:	oh go get it.
*MOT:	bring it to mommy.
*MOT:	ready?
%com:	noise from ball bouncing.
(00:14:00) *CHI:	[xxx].
*MOT:	and then a car.
*MOT:	woo.
%com:	noise from the car.
*MOT:	loud noise.
*CHI:	[xxx].
*CHI:	[xxx].
*MOT:	here.
*MOT:	hello.
%com:	mother clicks tongue.
(00:14:30) *MOT:	ready?
*MOT:	ready?
*MOT:	yay.
*MOT:	yeah.
*MOT:	wear your hat and get mommy the ball.
*MOT:	throw the ball.
*CHI:	[xxx].
*CHI:	[xxx].
*MOT:	you silly boy.
(00:15:00) *MOT:	where’s your brush?
*MOT:	where’s your brush?
*MOT:	where’s the brush?
*MOT:	where’s the brush?
%com:	mother gasps.
%com:	sound of ball bouncing.
%com:	mother laughs.
*CHI:	[xxx].
*MOT:	what is that?
*CHI:	[xxx].
*CHI:	[xxx].
%com:	mother making noises.
%com:	mother whistles.
(00:15:30) *MOT:	give it to mommy.
*MOT:	give it to mommy.
*MOT:	come in.
*MOT:	good.
*MOT:	he tossed it a few times.
*MOT:	we got some stretches.
*MOT:	it is.
*MOT:	I didn’t realize how difficult it would be.
*MOT:	I don’t know I just started playing with him I’m not sure if I. 
   


	 

