FILE INFORMATION HEADING


@Begin
@Participants:		CHI: 1222; MOM
@Filename:	XS_1222_transcript
*MOT:	ready here it comes to Colette.
%com:	mother makes a noise.
(00:02:30) *MOT:	ready?
%com:	mother makes a noise.
*MOT:	mama’s turn.
*MOT:	Colette’s turn.
*MOT:	mama’s turn.
*MOT:	oh no.
*MOT:	good job baby.
*CHI:	[xxx].
*MOT:	let’s see this one.
*MOT:	what’s this one?
*MOT:	can you try that one?
*MOT:	it’s called manu.
*MOT:	it’s a manu.
(00:03:00) *MOT:	can you try that one?
*CHI:	[xxx].
%com:	child grunts.
*MOT:	do you want the car again?
*MOT: 	[xxx].
*MOT:	good Colette.
*MOT:	back and forth back and forth.
*MOT:	what’s this one Colette?
*MOT:	chichichichichichi.
*MOT:	that’s a zem.
*MOT:	chichichichichichi.
*MOT:	where are you taking the car?
(00:03:30) *MOT:	chichichichichi.
*CHI:	[xxx].
*MOT:	look at this one.
*CHI:	[xxx].
*MOT:	vroomvroom.
*MOT:	vroomvroom.
*MOT:	do you like that car?
*MOT:	vroomvroom.
*MOT:	uhoh.
%com:	child grunts.
%com:	mother laughs.
(00:04:00) *MOT:	vroomvroom.
%com:	child grunts.
*MOT:	oh no.
%com:	child grunts.
*MOT:	give the car to mama.
*MOT:	can you give mama the car?
%com:	child grunts.
*MOT:	vroomvroom.
(00:04:30) *MOT:	vroomvroom.
%com:	child laughs.
%com:	mother laughs.
*CHI:	[xxx].
*MOT:	vroomvroom.
*CHI:	[xxx].
%com:	child grunts.
*MOT:	oh no.
%com:	child laughs.
*MOT:	what happened?
*CHI:	[xxx].
*MOT:	it went byebye.
*MOT:	over.
*MOT:	Colette what’s this one?
%com:	mother gasps.
*MOT:	oh what’s that?
*MOT:	brush your hair.
*MOT:	brushbrushbrush.
(00:05:00) *MOT:	where are you going?
*MOT:	where are you going?
*CHI:	[xxx].
*MOT:	are you standing on the purple square?
*MOT:	the red square.
%com:	mother gasps.
*MOT:	thank you.
*MOT:	look at this.
*MOT:	vroomvroomvroomvroom on your tummy.
*MOT:	on your tummy.
*MOT:	I can see your belly button.
*CHI:	[xxx].
%com:	mother gasps.
*MOT:	do you wanna try this one?
(00:05:30) *MOT:	do you want to try the manu?
%com:	mother gasps.
*MOT:	that’s the tima.
*MOT:	look.
*MOT:	do you want to try two hands?
%com:	noise from toy.
*CHI:	[xxx].
*MOT:	oh the car.
*MOT:	do you like the car the best?
*MOT:	good job baby.
%com:	child grunts.
*MOT:	where are you going?
(00:06:00) %com:	mother gasps.
*MOT:	you see the dots on the wall?
*CHI:	[xxx].
*MOT:	blue dots.
*MOT:	orange dots.
*MOT: 	and a big pink circle.
*CHI:	[xxx].
*MOT:	yeah what do you think?
*MOT:	do you want to see the ball again?
*MOT:	brushbrushbrush.
*CHI:	[xxx].
*MOT:	do you like the zem?
%com:	child grunts.
%com:	mother gasps.
%com:	child laughs.
%com:	mother laughs.
*MOT:	oh no you fell down.
%com:	child laughs.
(00:06:30) *MOT:	you fell down.
*MOT:	you fell down.
*MOT:	oh.
*MOT:	bonk.
*CHI:	[xxx].
*MOT:	peekaboo.
*CHI:	[xxx].
*MOT:	peekaboo.
*MOT:	are you tired? *MOT:	you’re taking a rest?
%com:	mother gasps.
*MOT:	are you riding on that pillow?
%com:	child laughs.
*MOT:	what’s going to happen now?
*MOT:	are you going to fall over? %com:	child laughs.
%com:	mother laughs.
(00:07:00) *MOT:	tickletickletickle.
%com:	child laughs.
*MOT:	I got you.
*MOT:	I got you baby.
%com:	child laughs.
*MOT:	uhoh.
*MOT:	here look.
*MOT:	here’s the car.
%com:	child grunts.
*MOT:	oh no.
*MOT:	yeah.
*MOT:	here.
*MOT:	here’s the car.
*MOT:	no.
%com:	mother laughs.
%com:	child laughs.
(00:07:30) *MOT:	[xxx] the pillow.
*MOT:	[xxx].
%com:	child laughs.
*MOT:	oh no.
*MOT:	uhoh I think you broke the camera.
*MOT:	yikes.
*MOT:	oh no.
*MOT:	let’s see.
*MOT:	mommy can fix it.
*MOT:	here.
*MOT:	oh no.
*MOT:	okay, there you go.
*CHI:	[xxx].
(00:08:00) *MOT:	car.
*MOT:	where’s the car?
*MOT:	car.
*MOT:	car.
*MOT:	good job Colette.
*MOT:	where’s the ball.
*CHI:	[xxx].
*MOT:	ball.
*MOT:	you have the purple ball and the red car.
*CHI:	[xxx].
*MOT:	oh no.  
*MOT:	where did the ball go?
%com:	child grunts.
*MOT:	downdowndown.
%com:	child grunts.
*MOT:	downdowndown.
%com:	child grunts.
*MOT:	oh no it’s getting away.
(00:08:30) *MOT:	go get it.
*MOT:	get the ball.
*CHI:	[xxx].
*CHI:	[xxx].
*MOT:	can you give that ball to mama?
*MOT:	thank you.
*MOT:	oh no.
*MOT:	[xxx] Colette.
*MOT:	come here you little beasty.
*MOT:	come here you little beasty.
*MOT:	I love you.
*MOT:	ooh wow.
(00:09:00) *MOT:	wow.
*MOT:	you are falling down.
*MOT:	oh no.
*CHI:	[xxx].
*MOT:	your leg’s stuck in the cord.
*MOT:	hold on.
*MOT:	get the car.
*MOT:	go get the car.
*MOT:	where’s the car?
*MOT:	get the car Colette.
*MOT:	 there it is.
*MOT:	get the car.
*MOT:	where is it?
%com:	child grunts.
*MOT:	where’s the car?
*MOT:	get the car.
%com:	noise from toy.
*MOT:	you’re a big girl walking.
*MOT:	good walking.
*MOT:	thank you baby.
*MOT:	where’s the ball?
(00:09:30) *MOT:	where’s the ball?
*CHI:	[xxx].
*MOT:	where’s the ball?
*MOT:	good job.  
*MOT:	that’s the purple ball.
*MOT:	can you bring it to mama?
%com:	child grunts.
*MOT:	good baby can you put it right here?
*MOT:	that’s the ball.
*MOT:	oh no.
*MOT:	oh no.
%com:	child grunts.
*MOT:	[xxx] put it right here.
(00:10:00) *MOT:	good job baby.
*MOT:	good job.
*MOT:	that’s where the ball goes.
%com:	child grunts.
*MOT:	car.
%com:	child grunts.
*MOT:	you like those circles on the wall huh?
*MOT:	you like those circles on the wall?
*MOT:	look it there’s some more.  
*MOT:	there’s circles everywhere.
*MOT:	see all the circles?
*CHI:	[xxx].
(00:10:30) %com:	noise from toy.
*MOT:	uhoh.
*MOT:	oh no where’s the car?
%com:	child grunts.
*MOT:	you fell down.
%com:	child grunts.
*MOT:	yeah there’s circles everywhere.
*MOT:	they’re pretty huh? *MOT:	you like those cause they’re the lowest right in front of you?
*MOT:	yeah.
*CHI:	[xxx].
*CHI:	[xxx].
*CHI:	[xxx].
*MOT:	Colette you want to see this toy?
*MOT:	this one’s yellow like your shirt.
(00:11:00) *CHI:	[xxx].
*MOT:	this is a zem.
*MOT:	chichichichi.
*CHI:	[xxx].
%com:	mother laughs.
*MOT:	where’s the car?
*CHI:	[xxx].
%com:	mother gasps.
*MOT:	there it is.
*MOT:	can you put it in the box?
*MOT:	can you put the car in the box?
*MOT:	right there.
*CHI:	[xxx].
*MOT:	oh not another pillow.
*CHI:	[xxx].
*MOT:	not another pillow.
(00:11:30) *MOT:	no.
*CHI:	[xxx].
*MOT:	not another pillow.
*MOT:	no pillow.
%com:	child laughs.
%com:	mother laughs.
*MOT:	don’t do it.
%com:	child laughs.
*MOT:	don’t do it.
%com:	child laughs.
*MOT:	oh no.
*MOT:	oh no.
*MOT:	down you go.
%com:	child laughs.
*MOT:	up.
%com:	child laughs.
*MOT:	up.
%com:	mother laughs.
*MOT:	I love you baby.
%com:	child grunts.
*MOT:	[xxx] to me.
(00:12:00) *MOT:	Colette you want to see you want to see this toy again?
*CHI:	[xxx].
*MOT:	what’s this one?
*CHI:	[xxx].
*MOT:	look it look it the wheels go round and round.
*CHI:	[xxx].
*MOT:	you like that?
*CHI:	[xxx].
%com:	noise from toy.
*CHI:	[xxx].
*CHI:	[xxx].
*CHI:	[xxx].
(00:12:30) *MOT:	look at this one.
*MOT:	can you say a tima.
%com:	mother clicks tongue.
*CHI:	[xxx].
*MOT:	see some holes in the wall.
%com:	noise from toy.
%com:	mother laughs.
*MOT:	whoa what are you doing standing on that wall?
%com:	child laughs.
*MOT:	you put ooh.
*MOT:	you almost fell over.
*MOT:	you almost fell over.
*CHI:	[xxx].
*MOT:	more circles.
(00:13:00) *MOT:	a big green one.
*MOT:	a little orange one.
%com:	child coughs.
*CHI:	[xxx].
*MOT:	oh.
*CHI:	[xxx].
*MOT:	where’s the car?
*CHI:	[xxx].
*MOT:	where’s the car?
*CHI:	[xxx].
*MOT:	there it is.
*MOT:	Colette has the car.
*MOT:	Colette has the car.
*CHI:	[xxx].
%com:	mother clicks tongue.
*CHI:	[xxx].
*CHI:	[xxx].
*CHI:	[xxx].
*MOT:	you like the echo in here?
*CHI:	[xxx].
*CHI:	[xxx].
*CHI:	[xxx].
*MOT:	I think you can hear your own voice.
*CHI:	[xxx].
(00:13:30) *MOT:	is that right?
*CHI:	[xxx].
%com:	mother clicks tongue.
%com:	child laughs.
*MOT:	is that what you like hearing your little echo?
*CHI:	[xxx].
*CHI:	[xxx].
%com:	mother clicks tongue.
%com:	mother laughs.
%com:	child laughs.
*MOT:	oh [xxx].
*MOT:	do you want to play with another toy?
*MOT:	look at the ball.
*CHI:	[xxx].
(00:14:00) %com:	mother laughs.
%com:	child laughs.
*MOT:	oh no.
*CHI:	[xxx].
*MOT:	what about this one?
*MOT:	look on the inside.
*MOT:	you’re being goofy.
*CHI:	[xxx].
*MOT:	look at this one.
*CHI:	[xxx].
(00:14:30) %com:	noises from toys.
*CHI:	[xxx].
*MOT:	oh no.
*MOT:	fall down again.
*MOT:	nono.
*MOT:	here.
*MOT:	zoomzoomzoom.
*MOT:	no.
(00:15:00) *MOT:	you’re climbing on the pillows.
*MOT:	ah.
*CHI:	[xxx].
*MOT:	are you taking a nap?
*MOT:	are you going nightnights?
*CHI:	[xxx].
*MOT:	uhoh.
*MOT:	bonk.
*MOT:	bonk.
(00:15:30) *MOT:	come here you beast.
*MOT:	you like to play on the pillows huh?
*MOT:	here.
*CHI:	[xxx].
*CHI:	[xxx].
*CHI:	[xxx].
*MOT:	oh.
%com:	knock on the door.
*MOT:	is that [xxx].
%com:	mother whispers.
(00:16:00) *MOT:	hi.
*MOT:	good.
*MOT:	okay perfect.
*MOT:	I hope she did okay.
*MOT:	she kept it on most of the time.  


	 

