FILE INFORMATION HEADING


@Begin
@Participants:		CHI: 1201; MOM; FEMALE
@Filename:	XS_1201_transcript
(00:06:30) *MOT:	do you want some new toys?
*MOT:	do you want to try something else?
*MOT:	what else have we got here?
%com:	mother gasps.
*MOT:	ta da.
%com:	mother singing.
*MOT:	oh it’s got some hair in it. 
*MOT:	here we go.
*MOT:	what is that?
*CHI:	[xxx].
%com:	mother gasps.
*MOT:	oh is that yummy?
*MOT:	that is so funny looking.  
*MOT:	it’s almost like a stethoscope.
(00:07:00) *MOT:	ooh.
%com:	noise from toy.
*MOT:	it makes funny noises.
*MOT:	we call that one a tima.
*MOT:	a timatima.
*CHI:	[xxx].
*MOT:	ooh look at that.  
*MOT:	it’s funny when you close it.
%com:	noise from toy.
*MOT:	uhoh.
(00:07:30) *MOT:	your fisheye fell off and I did not notice.
*MOT:	sorry about that.
*MOT:	here we go.
*MOT:	ooh.
*MOT:	all right.
%com:	mother laughs.
*MOT:	[xxx].
%com:	noise from toy.
%com:	mother gasps.
*MOT:	you are so close to standing up all on your own.
%com:	mother gasps.
(00:08:00) *MOT:	she lost her camera again and I figured I just let you know.
*MOT:	it is.
*MOT:	I got it back on.
*MOT:	and it’s okay getting it back on.
*MOT:	and she’s slowly keeping it on for longer at a time.
*MOT:	all right.
*MOT:	this is kind of cool.
%com:	noise from toy.
*MOT:	she loved the purple car.
*MOT:	mhm.
(00:08:30) *FEM:	thank you.
*FEM:	thanks for giving that back to me honey.
*MOT:	her favorite game is give.
*MOT:	that’s an s.
*FEM:	it’s an s for Stanford.
*CHI:	[xxx].
*FEM:	s.
*FEM:	sss.
*FEM:	s s s.
*MOT:	and she went over to the circle.
*FEM:	that’s a circle [xxx].
*MOT:	circle.
*FEM:	trying to say circle.
*MOT:	I think she was.
*MOT:	are you giving hugs?
*FEM:	are you giving me a hug?
*MOT:	that and I’m trying to climb you.
%com:	child laughs.
(00:09:00) *FEM:	I’m like a climbing wall.
*FEM:	let’s look at the tima.
%com:	mother makes noise.
*FEM:	timatimatima.
*CHI:	daddy.
%com:	mother makes noises.
%com:	mother laughs.
%com:	female laughs.
*MOT:	yeah she’s not afraid of you.
%com:	mother laughs.
*FEM:	very friendly.
*MOT:	hi.
%com:	overlapping speech, female and mother.
%com:	mother gasps.
*MOT:	is it mamma’s turn?
*MOT:	is my hair in the way?
*MOT:	she’ll be back.
*MOT:	byebye.
(00:09:30) *MOT:	whoa.
*CHI:	[xxx].
%com:	noise from toy.
*CHI:	[xxx].
%com:	mother laughs.
*MOT:	ooh outlets.
*MOT:	oh yeah.
*MOT:	those can’t do anything to you though.
*MOT:	good try.
*MOT:	let’s try this and this again.
*MOT:	wah.
*MOT:	look at these.
*MOT:	they’re on squares too.
*MOT:	yeah.
*MOT:	see they’re all fluffed up.
*CHI:	[xxx].
(00:10:00) *MOT:	[xxx].
*MOT:	is that a ball?
*MOT:	a little baby soccer ball.
*MOT:	it’s purple.
*CHI:	[xxx].
*MOT:	it’s a pretty color.
*MOT:	hey where you going?
*MOT:	do you want to go get the ball?
*MOT:	do you want to go get it?
*CHI:	[xxx].
*MOT:	yeah.
%com:	mother gasps.
*MOT:	good job.
*MOT:	are you going to bring it back here?
*MOT:	come bring it here baby.
%com:	mother gasps.
(00:10:30) *MOT:	you got it.
*MOT:	can you throw it?
*MOT:	can you throw it?
*MOT:	no roll it.
%com:	mother gasps.
*MOT:	there we go.
*MOT:	good job.
*MOT:	ready?
*MOT:	here we go.
%com:	mother makes a noise.
*CHI:	[xxx].
*MOT:	oh.
%com:	mother laughs.
*MOT:	is it mommy climb time?
*CHI:	[xxx].
*MOT:	yeah.
*CHI:	[xxx].
*MOT:	mmm tasty.
*MOT:	tasty goodness.
*MOT:	yumyumyum.
*CHI:	[xxx].
%com:	mother laughs.
*MOT:	see this?
(00:11:00) *CHI:	[xxx].
%com:	mother makes noises.
*MOT:	whoa.
*MOT:	how did that get there?
%com:	mother laughs.
*MOT:	can you say zem.
*MOT:	ball.
*CHI:	[xxx].
%com:	mother makes noises.
*MOT:	nonono.
*MOT:	nononononono.
%com:	child cries.
*MOT:	awe you’re okay.
*MOT:	what’s this?
*MOT:	do you want to feel?
%com:	mother gasps.
(00:11:30) *MOT:	is that soft and tickly?
*MOT:	[xxx] your legs.
*MOT:	oh you want to look up at something else?
*MOT:	okay. 
*MOT:	let’s see what else you want.
*MOT:	you can pick one from each side.
*MOT:	what do you want?
*MOT:	pick one from this side.
*MOT:	you like the fuzzy yellow?
*MOT:	okay.
*MOT:	and what about these?
(00:12:00) %com:	mother gasps.
*MOT:	and the ball.
*MOT:	oh you want the car or the toothbrush?
*MOT:	you can’t have the clip.
*MOT:	which one do you want?
*MOT:	do you want that one?
%com:	mother gasps.
*MOT:	ooh.
*MOT:	do you feel that?
*MOT:	oh.
*MOT:	yeah.
*MOT:	here [xxx].
*MOT:	brush.
*MOT:	oh.
*MOT:	brushbrush.
%com:	mother laughs.
*MOT:	[xxx].
*CHI:	[xxx].
%com:	mother gasps.
*MOT:	hi.
(00:12:30) *CHI:	[xxx].
*MOT:	hi.
*CHI:	[xxx].
*MOT:	[xxx].
*MOT:	nopenope.
%com:	child cries.
*MOT:	oh.
*MOT:	it’s okay.
*CHI:	[xxx].
*MOT:	what’s this?
*CHI:	[xxx].
%com:	mother gasps.
%com:	mother makes a noise.
*MOT:	are you sleepy.
%com:	child cries.
*MOT:	oh.
*CHI:	nahnahnahnah.
*MOT:	nahnahnah.
*MOT:	nahnahnah.
(00:13:00) *FEM:	everything okay in here?
*MOT:	she said I’m a little fussy mom.
*FEM:	oh fussy.
*MOT:	she’s going to try to pull the camera off.
*MOT:	I’m like nope.
%com:	mother laughs.
*CHI:	[xxx].
*MOT:	you see the car.
*CHI:	[xxx].
*FEM:	hi.
*CHI:	[xxx].
*FEM:	do you like the brush.
*FEM:	take a look at the brush.
*FEM:	I know you like the s on my shirt too.
*MOT:	yep.
*FEM:	what about this one?
%com:	noises from car.
%com:	female hums.
(00:13:30) *MOT:	I’m more interested in what other people play with it.
*FEM:	I just wanted to check and make sure.
*MOT:	oh thank you.
*MOT:	[xxx] like a grinder.
*MOT:	a manu.
*MOT:	[xxx].
*MOT:	oh can you look in there?
*MOT:	what’s in there?
*MOT:	what’s in there?
%com:	mother laughs.
*MOT:	oh is that crazy?
*MOT:	and what’s this?
%com:	mother gasps.
*MOT:	brush.
*MOT:	brushbrushbrush.
*MOT:	brushabrushabrusha.
(00:14:00) *MOT:	brushabrushabrusha.
*MOT:	do you want to brush my hair?
*MOT:	do you want to brush mommy’s hair with it?
*CHI:	[xxx].
*MOT:	[xxx].
*MOT:	ready.
*MOT:	here we go.
%com:	noise from toy car.
*MOT:	is that the car?
*MOT:	you like the car.
*MOT:	zoomzoomzoomzoom.
*CHI:	[xxx].
(00:14:30) *MOT:	zoomzoom.
*MOT:	do cars go fast?
*MOT:	it’s a little racecar.
*MOT:	red like a hotrod.
%com:	mother makes noises.
%com:	mother laughs.
*MOT:	you could use that to wash the car.
*MOT:	hi.
*MOT:	nonono.
*MOT:	all right.
*MOT:	I give up.
*CHI:	[xxx].
*MOT:	oh.
*MOT:	okay.
(00:15:00) %com:	child cries.
*MOT:	okay.
*CHI:	[xxx].
*MOT:	yeah all right.
*CHI:	mama.
*MOT:	I think she’s done with toys.
*FEM:	okay we’re all done in here.
*MOT:	all done.
*FEM:	we can just go back in the other room.
*MOT:	woo hoo.
*FEM:	oh my goodness.
*FEM:	thank you so much for being such a good player there Amelia. 
*MOT:	you’re welcome.
*FEM:	expert toy player.
(00:15:30) 
(00:16:00)
(00:16:30) 
(00:17:00) 
(00:17:30) 
(00:18:00) 
(00:18:30) 
(00:19:00) 

