FILE INFORMATION HEADING


@Begin
@Participants:		CHI: 1622; MOM
@Filename:	XS_1622_transcript
*MOT:	we can go.
*MOT:	boopboop.
*CHI:	[xxx].
*MOT:	all right.
*MOT:	do you want to choose a toy Leah?
*MOT:	can you choose a toy?
*MOT:	which one do you want to play with?
*MOT:	hmm?
*MOT:	the car.
*MOT:	what does the car do?
(00:09:00) *CHI:	mama.
*MOT:	yes Leah.
*CHI:	[xxx].
*MOT:	yeah you have your water.
%com:	mother coughs.
*CHI:	[xxx].
*MOT:	ooh.
*CHI:	[xxx].
*MOT:	do you want to play with this one where you turn the handle? *CHI:	[xxx].
(00:09:30) %com:	noises from toy.
*MOT:	can you turn the handle?
*CHI:	[xxx].
*MOT:	look turn the handle.
*MOT:	do you see how the wheel rotates?
*MOT:	when you go like this it goes rotate rotate.
*CHI:	[xxx].
*MOT:	what do you want?
*CHI:	[xxx].
%com:	noises from toy.
*CHI:	[xxx].
*MOT:	no.
*MOT:	look.
*MOT:	what do I have on my head?
(00:10:00) *CHI:	[xxx].
*MOT:	you just want to eat it? 
*MOT:	I don’t know that’s really the best thing for you to be eating.
*CHI:	[xxx].
%com:	noises from toy.
*CHI:	[xxx].
*MOT:	no you want your water.
(00:10:30) *MOT:	what do you think?
*CHI:	[xxx].
*MOT:	I would have thought you’d like this one.
*MOT:	hey.
*MOT:	there you go.
*MOT:	once it comes off you get to stop playing with it.
*MOT:	hey Leah look.
%com:	noise from toy.
*CHI:	[xxx].
*MOT:	mmm.
*MOT:	Leah.
%com:	noises from toy.
(00:11:00) *MOT:	it’s a tima.
*MOT:	can you?
*MOT:	oh check that out.
*MOT:	check that out.
*CHI:	wawa.
*CHI:	wawa.
*MOT:	I know.
(00:11:30) *MOT:	it’s a water bottle.
*MOT:	come here.
%com:	noises from toy.
*MOT:	come here.
*MOT:	here do you see?
*MOT:	here take your hands and you go press press.
*MOT:	you can go press.
*MOT:	boop boop.
%com:	noise from toy.
*MOT:	no.
*MOT:	do you want to put it back in the box?
*MOT:	can you put it into the right into the right into the right the right square?
(00:12:00) *MOT:	what square does it go into?
*CHI:	[xxx].
*MOT:	which one does it go into?
*MOT:	that’s right.
*MOT:	do you want to play with a different toy?
*MOT:	which one do you want to play with?
*CHI:	[xxx].
*MOT:	can you pick it up?
*MOT:	oh.
*MOT:	those are kind of fun.
*CHI:	[xxx].
*MOT:	yeah.
(00:12:30) *CHI:	[xxx].
*MOT:	and now what are you going to do with them?
*CHI:	[xxx].
*MOT:	do you want to go brush the wall?
*CHI:	no.
*MOT:	no?
*MOT:	what would you like to do?
%com:	noises from toy.
*MOT:	are those the right the right places to put them?
*MOT:	where does the brush go?
*MOT:	can you match the picture?
*MOT:	where does the brush go? *MOT:	oh are you trying to brush yourself?
%com:	mother laughs.
*MOT:	do you want to brush your hair?
*MOT:	that’s right.
*MOT:	that’s brushing your hair.
(00:13:00) *MOT:	are you brushing your hair?
*MOT:	are you going to brush mama’s hair?
*MOT:	oh thank you.
*MOT:	this side too?
*CHI:	no.
*MOT:	no.
*MOT:	what do you want to do?
*MOT:	hmm?
*MOT:	what would you like to do with the brush?
*MOT:	do you want to brush the pillow?
*MOT:	is there a pillow that you want to go brush?
*CHI:	[xxx].
(00:13:30) *MOT:	no.
*CHI:	[xxx].
*MOT:	hmm?
*CHI:	[xxx].
*MOT:	yes.
*CHI:	[xxx].
*MOT:	hmm?
*MOT:	now what?
*CHI:	[xxx].
%com:	mother laughs.
*MOT:	is that the pillow?
*MOT:	are you going to brush the pillow now? *CHI:	[xxx].
*MOT:	no you’re going to put the brush on oh that’s pretty good.
(00:14:00) *MOT:	that’s good.
*MOT:	oh you’re back to the bottle.
*MOT:	do you want to play with a different toy?
*CHI:	no.
*MOT:	can you put this one back where it belongs?
*MOT:	where does it belong?
*MOT:	it doesn’t go on the box?
*MOT:	which which which square in the box does it belong to?
(00:14:30) *CHI:	bye.
*MOT:	bye?
*MOT:	where are you going?
*CHI:	[xxx].
*MOT:	you want to sit in my lap?
*MOT:	okay.
*MOT:	now what?
*CHI:	[xxx].
%com:	knock at door.
*MOT:	come on in.
*MOT:	hello.
*MOT:	pretty good.
*MOT:	okay.
(00:15:00) *MOT:	all right.
*MOT:	come on Leah.
*MOT:	do you want to put the toy back in the box?  

    

 

